lu_bylaw,lu_code,label,descriptio,major,generalize,dc_bylaw,dc_site_no,density,height,far,RECLASS,LU_Simple,LU_Area_m2
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C1,C-C1,Commercial - Community 1,Commercial,Community Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,2,Commercial / Mixed Use,0.000000000000000
1,C-C2,C-C2f0.2h18,Commercial - Community 2,Commercial,Community Commercial, , ,0.000000000000000,18.000000000000000,0.200000000000000,3,Commercial / Mixed Use,0.000000000000000
1,C-C2,C-C2f2.0h10,Commercial - Community 2,Commercial,Community Commercial, , ,0.000000000000000,10.000000000000000,2.000000000000000,3,Commercial / Mixed Use,0.000000000000000
1,C-C2,C-C2f1.0h18,Commercial - Community 2,Commercial,Community Commercial, , ,0.000000000000000,18.000000000000000,1.000000000000000,3,Commercial / Mixed Use,0.000000000000000
1,CC-COR,CC-COR,Centre City Commercial Corridor District,Commercial,Pedestrian-Oriented Commercial Corridor, , ,0.000000000000000,0.000000000000000,0.000000000000000,13,Other,0.000000000000000
1,CC-COR,CC-COR,Centre City Commercial Corridor District,Commercial,Pedestrian-Oriented Commercial Corridor, , ,0.000000000000000,0.000000000000000,0.000000000000000,13,Other,0.000000000000000
1,CC-ER,CC-ER,Centre City East Village Recreational,Recreational,Community Recreational with Limited Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,17,Other,0.000000000000000
1,CC-ERR,CC-ERR,Centre City East Village Riverfront Residential,Mixed Use,Residential with Support Commercial, , ,0.000000000000000,0.000000000000000,0.000000000000000,18,Other,0.000000000000000
1,CC-MH,CC-MH,Centre City Multi-Residential High Rise District,Residential - High Density,Multi-Residential, , ,0.000000000000000,0.000000000000000,0.000000000000000,20,Other,0.000000000000000
1,CC-MHX,CC-MHX,Centre City,Residential - High Density,Multi-Residential, , ,0.000000000000000,0.000000000000000,0.000000000000000,21,Other,0.000000000000000
1,DC,DC58Z2001SITE2,Direct Control,Direct Control,Direct Control,58Z2001,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC80Z97SITE2,Direct Control,Direct Control,Direct Control,80Z97,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC124Z87,Direct Control,Direct Control,Direct Control,124Z87, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC95Z95,Direct Control,Direct Control,Direct Control,95Z95, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC110Z97SITE3,Direct Control,Direct Control,Direct Control,110Z97,SITE 3,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC95D2016SITE1,Direct Control,Direct Control,Direct Control,95D2016,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC37Z97SITE2,Direct Control,Direct Control,Direct Control,37Z97,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC39Z91SITE2,Direct Control,Direct Control,Direct Control,39Z91,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC27Z2003,Direct Control,Direct Control,Direct Control,27Z2003, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC95Z2003SITE6,Direct Control,Direct Control,Direct Control,95Z2003,SITE 6,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC1Z98,Direct Control,Direct Control,Direct Control,1Z98, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC171D2015SITE1,Direct Control,Direct Control,Direct Control,171D2015,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC66D2010,Direct Control,Direct Control,Direct Control,66D2010, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC89D2021,Direct Control,Direct Control,Direct Control,89D2021, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC22Z98SITE2,Direct Control,Direct Control,Direct Control,22Z98,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC41Z2002SITE14,Direct Control,Direct Control,Direct Control,41Z2002,SITE 14,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC3D2019,Direct Control,Direct Control,Direct Control,3D2019, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC88Z85,Direct Control,Direct Control,Direct Control,88Z85, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC71Z2004,Direct Control,Direct Control,Direct Control,71Z2004, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC75D2013,Direct Control,Direct Control,Direct Control,75D2013, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC23Z81,Direct Control,Direct Control,Direct Control,23Z81, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC38Z2003SITE2,Direct Control,Direct Control,Direct Control,38Z2003,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC87Z2002SITE2,Direct Control,Direct Control,Direct Control,87Z2002,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC134Z90SITE2B,Direct Control,Direct Control,Direct Control,134Z90,SITE 2B,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC84Z89,Direct Control,Direct Control,Direct Control,84Z89, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC7Z94,Direct Control,Direct Control,Direct Control,7Z94, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC100Z2000SITE1,Direct Control,Direct Control,Direct Control,100Z2000,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC99Z2002,Direct Control,Direct Control,Direct Control,99Z2002, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC112Z2006,Direct Control,Direct Control,Direct Control,112Z2006, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC39Z96,Direct Control,Direct Control,Direct Control,39Z96, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC114Z86,Direct Control,Direct Control,Direct Control,114Z86, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC49Z2007,Direct Control,Direct Control,Direct Control,49Z2007, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC12Z86,Direct Control,Direct Control,Direct Control,12Z86, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC15Z90,Direct Control,Direct Control,Direct Control,15Z90, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC74Z2002,Direct Control,Direct Control,Direct Control,74Z2002, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC47Z95SITE2,Direct Control,Direct Control,Direct Control,47Z95,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC64D2009,Direct Control,Direct Control,Direct Control,64D2009, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC110Z2006,Direct Control,Direct Control,Direct Control,110Z2006, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC68D2008,Direct Control,Direct Control,Direct Control,68D2008, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC105Z83SITE11,Direct Control,Direct Control,Direct Control,105Z83,SITE 11,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC256D2023,Direct Control,Direct Control,Direct Control,256D2023, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC23Z98,Direct Control,Direct Control,Direct Control,23Z98, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC74D2012SITE2,Direct Control,Direct Control,Direct Control,74D2012,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC103Z94SITE1,Direct Control,Direct Control,Direct Control,103Z94,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC101Z2003,Direct Control,Direct Control,Direct Control,101Z2003, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC9Z2004SITE2,Direct Control,Direct Control,Direct Control,9Z2004,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC86Z2005,Direct Control,Direct Control,Direct Control,86Z2005, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC48Z2002SITE3,Direct Control,Direct Control,Direct Control,48Z2002,SITE 3,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC10Z99SITE1,Direct Control,Direct Control,Direct Control,10Z99,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC12Z97,Direct Control,Direct Control,Direct Control,12Z97, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC14D2019,Direct Control,Direct Control,Direct Control,14D2019, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC94Z85,Direct Control,Direct Control,Direct Control,94Z85, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC115Z2001SITE1,Direct Control,Direct Control,Direct Control,115Z2001,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC80D2010,Direct Control,Direct Control,Direct Control,80D2010, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC7Z2006,Direct Control,Direct Control,Direct Control,7Z2006, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC92Z96,Direct Control,Direct Control,Direct Control,92Z96, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC18Z97SITE2,Direct Control,Direct Control,Direct Control,18Z97,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC4Z93SITE6,Direct Control,Direct Control,Direct Control,4Z93,SITE 6,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC67Z95SITE1,Direct Control,Direct Control,Direct Control,67Z95,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC348SITEB,Direct Control,Direct Control,Direct Control,348,SITE B,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC47Z2005SITE2,Direct Control,Direct Control,Direct Control,47Z2005,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC52Z92SITE1,Direct Control,Direct Control,Direct Control,52Z92,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC118Z2001,Direct Control,Direct Control,Direct Control,118Z2001, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC61Z80,Direct Control,Direct Control,Direct Control,61Z80, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC62Z97,Direct Control,Direct Control,Direct Control,62Z97, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC8Z2006,Direct Control,Direct Control,Direct Control,8Z2006, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC47Z2004SITE7,Direct Control,Direct Control,Direct Control,47Z2004,SITE 7,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC175D2021,Direct Control,Direct Control,Direct Control,175D2021, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC8265,Direct Control,Direct Control,Direct Control,8265, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC52Z2004,Direct Control,Direct Control,Direct Control,52Z2004, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC29Z2006,Direct Control,Direct Control,Direct Control,29Z2006, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC54Z99,Direct Control,Direct Control,Direct Control,54Z99, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC88D2008SITE3,Direct Control,Direct Control,Direct Control,88D2008,SITE 3,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC257D2018,Direct Control,Direct Control,Direct Control,257D2018, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC91D2008AREAA,Direct Control,Direct Control,Direct Control,91D2008,AREA A,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC92D2008,Direct Control,Direct Control,Direct Control,92D2008, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC100D2008,Direct Control,Direct Control,Direct Control,100D2008, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC1Z93SITE2,Direct Control,Direct Control,Direct Control,1Z93,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC176D2016,Direct Control,Direct Control,Direct Control,176D2016, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC103Z2000,Direct Control,Direct Control,Direct Control,103Z2000, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC4Z2006SITE1,Direct Control,Direct Control,Direct Control,4Z2006,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC55Z2004SITE3,Direct Control,Direct Control,Direct Control,55Z2004,SITE 3,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC70Z82,Direct Control,Direct Control,Direct Control,70Z82, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC71Z2006,Direct Control,Direct Control,Direct Control,71Z2006, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC13Z94,Direct Control,Direct Control,Direct Control,13Z94, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC83Z2001,Direct Control,Direct Control,Direct Control,83Z2001, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC31Z2008,Direct Control,Direct Control,Direct Control,31Z2008, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC69D2008,Direct Control,Direct Control,Direct Control,69D2008, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC80D2008,Direct Control,Direct Control,Direct Control,80D2008, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC90D2008AREAC,Direct Control,Direct Control,Direct Control,90D2008,AREA C,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC50Z2004,Direct Control,Direct Control,Direct Control,50Z2004, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC6D2009,Direct Control,Direct Control,Direct Control,6D2009, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC118D2023,Direct Control,Direct Control,Direct Control,118D2023, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC91D2009,Direct Control,Direct Control,Direct Control,91D2009, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC88D2009,Direct Control,Direct Control,Direct Control,88D2009, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC133D2009SITE2,Direct Control,Direct Control,Direct Control,133D2009,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC133D2009SITE1,Direct Control,Direct Control,Direct Control,133D2009,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC57D2010,Direct Control,Direct Control,Direct Control,57D2010, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC94D2010SITE1,Direct Control,Direct Control,Direct Control,94D2010,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC94D2010SITE5,Direct Control,Direct Control,Direct Control,94D2010,SITE 5,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC35D2011,Direct Control,Direct Control,Direct Control,35D2011, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC8D2012,Direct Control,Direct Control,Direct Control,8D2012, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC114Z98,Direct Control,Direct Control,Direct Control,114Z98, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC66D2012,Direct Control,Direct Control,Direct Control,66D2012, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC247D2016SITE1,Direct Control,Direct Control,Direct Control,247D2016,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC74D2013,Direct Control,Direct Control,Direct Control,74D2013, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC14D2014SITE1,Direct Control,Direct Control,Direct Control,14D2014,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC19D2014,Direct Control,Direct Control,Direct Control,19D2014, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC11D2015SITE1,Direct Control,Direct Control,Direct Control,11D2015,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC79D2014SITE2,Direct Control,Direct Control,Direct Control,79D2014,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC13D2017SITE3,Direct Control,Direct Control,Direct Control,13D2017,SITE 3,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC13D2017SITE2,Direct Control,Direct Control,Direct Control,13D2017,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC126D2014,Direct Control,Direct Control,Direct Control,126D2014, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC69D2015SITE2,Direct Control,Direct Control,Direct Control,69D2015,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC86D2015SITE1,Direct Control,Direct Control,Direct Control,86D2015,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC122D2015,Direct Control,Direct Control,Direct Control,122D2015, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC94D2010SITE1,Direct Control,Direct Control,Direct Control,94D2010,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC34D2016,Direct Control,Direct Control,Direct Control,34D2016, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC33D2023,Direct Control,Direct Control,Direct Control,33D2023, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC221D2016,Direct Control,Direct Control,Direct Control,221D2016, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC30D2017,Direct Control,Direct Control,Direct Control,30D2017, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC33D2017,Direct Control,Direct Control,Direct Control,33D2017, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC32D2017SITE1,Direct Control,Direct Control,Direct Control,32D2017,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC44D2023SITE2,Direct Control,Direct Control,Direct Control,44D2023,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC298D2017SITE1,Direct Control,Direct Control,Direct Control,298D2017,SITE 1,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC43Z88,Direct Control,Direct Control,Direct Control,43Z88, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC50D2018SITE3,Direct Control,Direct Control,Direct Control,50D2018,SITE 3,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC50D2018SITE4,Direct Control,Direct Control,Direct Control,50D2018,SITE 4,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC151D2018,Direct Control,Direct Control,Direct Control,151D2018, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC153D2018,Direct Control,Direct Control,Direct Control,153D2018, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC203D2018SITE2,Direct Control,Direct Control,Direct Control,203D2018,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC203D2018SITE3,Direct Control,Direct Control,Direct Control,203D2018,SITE 3,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC33D2019,Direct Control,Direct Control,Direct Control,33D2019, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC45D2010,Direct Control,Direct Control,Direct Control,45D2010, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC92D2019,Direct Control,Direct Control,Direct Control,92D2019, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC299D2018,Direct Control,Direct Control,Direct Control,299D2018, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC231D2019,Direct Control,Direct Control,Direct Control,231D2019, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC259D2019,Direct Control,Direct Control,Direct Control,259D2019, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC17D2008SITE2,Direct Control,Direct Control,Direct Control,17D2008,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC88D2010SITE2,Direct Control,Direct Control,Direct Control,88D2010,SITE 2,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC89D2020,Direct Control,Direct Control,Direct Control,89D2020, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC38D2021,Direct Control,Direct Control,Direct Control,38D2021, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC120D2021,Direct Control,Direct Control,Direct Control,120D2021, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC117D2021,Direct Control,Direct Control,Direct Control,117D2021, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC176D2021,Direct Control,Direct Control,Direct Control,176D2021, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC44D2022,Direct Control,Direct Control,Direct Control,44D2022, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC144D2022,Direct Control,Direct Control,Direct Control,144D2022, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC150D2022,Direct Control,Direct Control,Direct Control,150D2022, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC50D2023,Direct Control,Direct Control,Direct Control,50D2023, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC88D2023,Direct Control,Direct Control,Direct Control,88D2023, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC72D2023,Direct Control,Direct Control,Direct Control,72D2023, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC138D2023,Direct Control,Direct Control,Direct Control,138D2023, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC140D2023,Direct Control,Direct Control,Direct Control,140D2023, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC26Z2004,Direct Control,Direct Control,Direct Control,26Z2004, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC22D2024,Direct Control,Direct Control,Direct Control,22D2024, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
1,DC,DC114D2024,Direct Control,Direct Control,Direct Control,114D2024, ,0.000000000000000,0.000000000000000,0.000000000000000,24,Other,0.000000000000000
